# W: 35, PAA: 4, A: 12, S: noreduction
10.0,0.11633333333333329,0.0752666666666667,37738,1105,31211
15.0,0.12693333333333334,0.15813333333333335,39297,998,30939
20.0,0.1543,0.22519999999999996,40495,978,31444
25.0,0.22440000000000004,0.2656666666666667,39012,937,30665
30.0,0.25936666666666663,0.3109666666666666,40436,945,32638
35.0,0.32156666666666667,0.34109999999999996,40254,922,30508
40.0,0.3947666666666667,0.3973,40272,972,31215
45.0,0.45576666666666665,0.43756666666666666,40312,965,32087
50.0,0.5291,0.4518,40249,946,30364
55.0,0.5779000000000001,0.528,40250,938,31468
60.0,0.6392333333333333,0.5609,40507,961,31471
10.0,0.08486666666666665,0.07720000000000005,40811,941,34888
15.0,0.14590000000000003,0.16180000000000005,41451,976,36546
20.0,0.16310000000000002,0.21716666666666662,40470,924,32615
25.0,0.2273333333333334,0.27946666666666664,41024,946,35801
30.0,0.2856666666666666,0.3161333333333334,41297,949,29400
35.0,0.3261666666666667,0.35829999999999995,39859,876,30963
40.0,0.38806666666666667,0.39113333333333333,39811,974,31620
45.0,0.4619333333333333,0.4308666666666666,41974,1010,34624
50.0,0.5069666666666667,0.48696666666666666,41803,1015,31679
55.0,0.5872333333333333,0.5162666666666667,41758,968,29108
60.0,0.6368666666666667,0.5874666666666667,41523,986,31614
10.0,0.09076666666666666,0.07399999999999995,41836,1047,33808
15.0,0.14306666666666668,0.15376666666666672,41231,1096,33168
20.0,0.1761666666666667,0.2093666666666667,42160,920,33221
25.0,0.23409999999999997,0.27516666666666667,40122,1027,37135
30.0,0.2693,0.32333333333333336,42165,1001,32767
35.0,0.33586666666666665,0.351,41231,1046,35893
40.0,0.38736666666666664,0.38326666666666664,40638,947,31833
45.0,0.4630333333333333,0.43753333333333333,40946,985,34426
50.0,0.5094000000000001,0.4759,42585,1045,33777
55.0,0.5735,0.5564666666666667,44008,987,32954
60.0,0.6366333333333334,0.5529666666666666,42117,956,32901
10.0,0.1189,0.07433333333333336,42765,976,33358
15.0,0.1469666666666667,0.15036666666666665,41403,984,41063
20.0,0.16836666666666666,0.2150333333333333,44627,1017,37781
25.0,0.21156666666666668,0.2741,43301,1086,42715
30.0,0.2784,0.3271666666666667,44651,939,40081
35.0,0.32456666666666667,0.36,45327,1039,45204
40.0,0.3992,0.39916666666666667,44610,1063,39320
45.0,0.43976666666666664,0.4189666666666667,45990,1090,43082
50.0,0.5319,0.4625666666666667,42847,963,32389
55.0,0.5697333333333333,0.5518000000000001,41049,974,32619
60.0,0.641,0.5867666666666667,40730,981,30288
10.0,0.10009999999999997,0.0762666666666667,40677,985,31972
15.0,0.1252333333333333,0.15490000000000004,40049,1024,32943
20.0,0.1778333333333333,0.21286666666666665,40940,1059,33341
25.0,0.20520000000000005,0.26649999999999996,41117,1086,36595
30.0,0.2618666666666667,0.3186,41467,1049,32153
35.0,0.32243333333333335,0.3530333333333333,42539,1248,36646
40.0,0.40013333333333334,0.40669999999999995,42405,961,33015
45.0,0.4601666666666666,0.4272,42029,972,36687
50.0,0.5258333333333334,0.49429999999999996,41817,923,34167
55.0,0.5945666666666667,0.5020666666666667,42415,1056,33749
60.0,0.6232666666666666,0.5892666666666666,41266,1039,34330
10.0,0.08696666666666664,0.07933333333333337,43087,988,38114
15.0,0.11970000000000003,0.1539666666666667,40564,1023,37601
20.0,0.1728666666666666,0.21896666666666664,42331,1049,37353
25.0,0.2292333333333333,0.26913333333333334,39265,904,36391
30.0,0.2735333333333333,0.3135,41490,985,34849
35.0,0.30700000000000005,0.3533666666666667,40173,998,31756
40.0,0.3841,0.39016666666666666,40822,925,30328
45.0,0.4442666666666667,0.4452666666666667,40788,937,28792
50.0,0.5231333333333333,0.46799999999999997,39560,1067,30080
55.0,0.5766666666666667,0.5190333333333333,41069,1044,29995
60.0,0.6394666666666666,0.5911333333333333,41691,1025,31034
10.0,0.08513333333333328,0.07609999999999995,40908,1076,38346
15.0,0.14539999999999997,0.15600000000000003,42189,971,35284
20.0,0.14349999999999996,0.22393333333333332,43101,1079,40672
25.0,0.2054666666666667,0.27216666666666667,45532,1002,39620
30.0,0.26293333333333335,0.3258333333333333,44546,1105,42241
35.0,0.32730000000000004,0.36116666666666664,46131,1000,39150
40.0,0.3911,0.392,43316,1012,41716
45.0,0.4542333333333334,0.44533333333333336,46699,1049,38131
50.0,0.5274333333333333,0.4817666666666667,43346,1014,37571
55.0,0.5863333333333334,0.5304666666666666,45404,1098,31926
60.0,0.6288666666666667,0.5672666666666666,45325,920,36957
10.0,0.09956666666666669,0.07546666666666668,44789,1050,35078
15.0,0.1404333333333333,0.15683333333333338,43206,1031,38973
20.0,0.15703333333333336,0.21563333333333334,44650,1044,34226
25.0,0.2069333333333333,0.2796333333333333,43521,1045,37444
30.0,0.26926666666666665,0.3217,43665,1017,33633
35.0,0.3209666666666666,0.3544333333333334,41634,1069,39051
40.0,0.39783333333333337,0.397,42764,976,34629
45.0,0.4437333333333333,0.4198666666666667,44380,1044,37879
50.0,0.5240666666666667,0.4948666666666667,44857,986,38756
55.0,0.5863333333333334,0.5425,45496,1046,33905
60.0,0.6465666666666667,0.5806,42892,1048,37387
10.0,0.09086666666666665,0.07489999999999997,45157,1054,41130
15.0,0.1437666666666667,0.15749999999999997,43300,1031,42650
20.0,0.17079999999999995,0.21726666666666672,47458,1056,42770
25.0,0.20806666666666662,0.2743333333333333,43239,1092,40580
30.0,0.2585666666666666,0.3363666666666667,45600,1119,39147
35.0,0.3193666666666667,0.36616666666666664,42195,935,38345
40.0,0.41503333333333337,0.39113333333333333,44625,943,37457
45.0,0.4402666666666667,0.4382666666666667,44668,1022,32790
50.0,0.5207999999999999,0.4732666666666666,40852,920,29961
55.0,0.5906,0.5365333333333333,40576,942,28073
60.0,0.6308333333333334,0.5795,40365,891,26994
10.0,0.11070000000000002,0.07540000000000002,39320,922,33245
15.0,0.11536666666666662,0.1558666666666667,39066,947,31134
20.0,0.16103333333333336,0.21809999999999996,40184,935,33972
25.0,0.2009333333333333,0.28190000000000004,40749,980,33960
30.0,0.27349999999999997,0.3277,40768,983,37776
35.0,0.3348,0.36760000000000004,41549,1087,35261
40.0,0.3822,0.3962,40424,1016,34613
45.0,0.4534666666666667,0.4232,41842,973,35481
50.0,0.5163,0.4755666666666667,43448,954,37174
55.0,0.5729,0.5305666666666666,41991,1070,33743
60.0,0.6345000000000001,0.5807,42623,926,31202
